Date,AQI,Sample_Duration,Pollutant_Type
2017-06-21,22,24 HOUR,88101
2017-06-21,22,24 HOUR,88101
2017-06-21,22,24 HOUR,88101
2017-06-21,22,24 HOUR,88101
2017-06-21,22,24 HOUR,88101
2017-06-21,22,24 HOUR,88101
2017-06-21,22,24 HOUR,88101
2017-06-24,31,24 HOUR,88101
2017-06-24,31,24 HOUR,88101
2017-06-24,31,24 HOUR,88101
2017-06-24,31,24 HOUR,88101
2017-06-24,31,24 HOUR,88101
2017-06-24,31,24 HOUR,88101
2017-06-24,31,24 HOUR,88101
2017-06-24,31,24 HOUR,88101
2017-06-27,49,24 HOUR,88101
2017-06-27,49,24 HOUR,88101
2017-06-27,49,24 HOUR,88101
2017-06-27,49,24 HOUR,88101
2017-06-27,49,24 HOUR,88101
2017-06-27,49,24 HOUR,88101
2017-06-27,49,24 HOUR,88101
2017-06-27,49,24 HOUR,88101
2017-06-30,31,24 HOUR,88101
2017-06-30,31,24 HOUR,88101
2017-06-30,31,24 HOUR,88101
2017-06-30,31,24 HOUR,88101
2017-06-30,31,24 HOUR,88101
2017-06-30,31,24 HOUR,88101
2017-06-30,31,24 HOUR,88101
2017-06-30,31,24 HOUR,88101
2017-07-03,39,24 HOUR,88101
2017-07-03,39,24 HOUR,88101
2017-07-03,39,24 HOUR,88101
2017-07-03,39,24 HOUR,88101
2017-07-03,39,24 HOUR,88101
2017-07-03,39,24 HOUR,88101
2017-07-03,39,24 HOUR,88101
2017-07-03,39,24 HOUR,88101
2017-07-06,54,24 HOUR,88101
2017-07-06,54,24 HOUR,88101
2017-07-06,54,24 HOUR,88101
2017-07-06,54,24 HOUR,88101
2017-07-06,54,24 HOUR,88101
2017-07-06,54,24 HOUR,88101
2017-07-06,54,24 HOUR,88101
2017-07-06,54,24 HOUR,88101
2017-07-09,29,24 HOUR,88101
2017-07-09,29,24 HOUR,88101
2017-07-09,29,24 HOUR,88101
2017-07-09,29,24 HOUR,88101
2017-07-09,29,24 HOUR,88101
2017-07-09,29,24 HOUR,88101
2017-07-09,29,24 HOUR,88101
2017-07-09,29,24 HOUR,88101
2017-07-12,36,24 HOUR,88101
2017-07-12,36,24 HOUR,88101
2017-07-12,36,24 HOUR,88101
2017-07-12,36,24 HOUR,88101
2017-07-12,36,24 HOUR,88101
2017-07-12,36,24 HOUR,88101
2017-07-12,36,24 HOUR,88101
2017-07-12,36,24 HOUR,88101
2017-07-15,27,24 HOUR,88101
2017-07-15,27,24 HOUR,88101
2017-07-15,27,24 HOUR,88101
2017-07-15,27,24 HOUR,88101
2017-07-15,27,24 HOUR,88101
2017-07-15,27,24 HOUR,88101
2017-07-15,27,24 HOUR,88101
2017-07-15,27,24 HOUR,88101
2017-07-18,29,24 HOUR,88101
2017-07-18,29,24 HOUR,88101
2017-07-18,29,24 HOUR,88101
2017-07-18,29,24 HOUR,88101
2017-07-18,29,24 HOUR,88101
2017-07-18,29,24 HOUR,88101
2017-07-18,29,24 HOUR,88101
2017-07-18,29,24 HOUR,88101
2017-07-21,18,24 HOUR,88101
2017-07-21,18,24 HOUR,88101
2017-07-21,18,24 HOUR,88101
2017-07-21,18,24 HOUR,88101
2017-07-21,18,24 HOUR,88101
2017-07-21,18,24 HOUR,88101
2017-07-21,18,24 HOUR,88101
2017-07-21,18,24 HOUR,88101
2017-07-24,40,24 HOUR,88101
2017-07-24,40,24 HOUR,88101
2017-07-24,40,24 HOUR,88101
2017-07-24,40,24 HOUR,88101
2017-07-24,40,24 HOUR,88101
2017-07-24,40,24 HOUR,88101
2017-07-24,40,24 HOUR,88101
2017-07-24,40,24 HOUR,88101
2017-07-27,27,24 HOUR,88101
2017-07-27,27,24 HOUR,88101
2017-07-27,27,24 HOUR,88101
2017-07-27,27,24 HOUR,88101
2017-07-27,27,24 HOUR,88101
2017-07-27,27,24 HOUR,88101
2017-07-27,27,24 HOUR,88101
2017-07-27,27,24 HOUR,88101
2017-07-30,29,24 HOUR,88101
2017-07-30,29,24 HOUR,88101
2017-07-30,29,24 HOUR,88101
2017-07-30,29,24 HOUR,88101
2017-07-30,29,24 HOUR,88101
2017-07-30,29,24 HOUR,88101
2017-07-30,29,24 HOUR,88101
2017-07-30,29,24 HOUR,88101
2017-08-02,46,24 HOUR,88101
2017-08-02,46,24 HOUR,88101
2017-08-02,46,24 HOUR,88101
2017-08-02,46,24 HOUR,88101
2017-08-02,46,24 HOUR,88101
2017-08-02,46,24 HOUR,88101
2017-08-02,46,24 HOUR,88101
2017-08-02,46,24 HOUR,88101
2017-08-05,44,24 HOUR,88101
2017-08-05,44,24 HOUR,88101
2017-08-05,44,24 HOUR,88101
2017-08-05,44,24 HOUR,88101
2017-08-05,44,24 HOUR,88101
2017-08-05,44,24 HOUR,88101
2017-08-05,44,24 HOUR,88101
2017-08-05,44,24 HOUR,88101
2017-08-08,34,24 HOUR,88101
2017-08-08,34,24 HOUR,88101
2017-08-08,34,24 HOUR,88101
2017-08-08,34,24 HOUR,88101
2017-08-08,34,24 HOUR,88101
2017-08-08,34,24 HOUR,88101
2017-08-08,34,24 HOUR,88101
2017-08-08,34,24 HOUR,88101
2017-08-11,36,24 HOUR,88101
2017-08-11,36,24 HOUR,88101
2017-08-11,36,24 HOUR,88101
2017-08-11,36,24 HOUR,88101
2017-08-11,36,24 HOUR,88101
2017-08-11,36,24 HOUR,88101
2017-08-11,36,24 HOUR,88101
2017-08-11,36,24 HOUR,88101
2017-08-14,22,24 HOUR,88101
2017-08-14,22,24 HOUR,88101
2017-08-14,22,24 HOUR,88101
2017-08-14,22,24 HOUR,88101
2017-08-14,22,24 HOUR,88101
2017-08-14,22,24 HOUR,88101
2017-08-14,22,24 HOUR,88101
2017-08-14,22,24 HOUR,88101
2017-08-17,27,24 HOUR,88101
2017-08-17,27,24 HOUR,88101
2017-08-17,27,24 HOUR,88101
2017-08-17,27,24 HOUR,88101
2017-08-17,27,24 HOUR,88101
2017-08-17,27,24 HOUR,88101
2017-08-17,27,24 HOUR,88101
2017-08-17,27,24 HOUR,88101
2017-08-20,33,24 HOUR,88101
2017-08-20,33,24 HOUR,88101
2017-08-20,33,24 HOUR,88101
2017-08-20,33,24 HOUR,88101
2017-08-20,33,24 HOUR,88101
2017-08-20,33,24 HOUR,88101
2017-08-20,33,24 HOUR,88101
2017-08-20,33,24 HOUR,88101
2017-08-23,34,24 HOUR,88101
2017-08-23,34,24 HOUR,88101
2017-08-23,34,24 HOUR,88101
2017-08-23,34,24 HOUR,88101
2017-08-23,34,24 HOUR,88101
2017-08-23,34,24 HOUR,88101
2017-08-23,34,24 HOUR,88101
2017-08-23,34,24 HOUR,88101
2017-08-26,32,24 HOUR,88101
2017-08-26,32,24 HOUR,88101
2017-08-26,32,24 HOUR,88101
2017-08-26,32,24 HOUR,88101
2017-08-26,32,24 HOUR,88101
2017-08-26,32,24 HOUR,88101
2017-08-26,32,24 HOUR,88101
2017-08-26,32,24 HOUR,88101
2017-08-29,56,24 HOUR,88101
2017-08-29,56,24 HOUR,88101
2017-08-29,56,24 HOUR,88101
2017-08-29,56,24 HOUR,88101
2017-08-29,56,24 HOUR,88101
2017-08-29,56,24 HOUR,88101
2017-08-29,56,24 HOUR,88101
2017-08-29,56,24 HOUR,88101
2017-09-01,57,24 HOUR,88101
2017-09-01,57,24 HOUR,88101
2017-09-01,57,24 HOUR,88101
2017-09-01,57,24 HOUR,88101
2017-09-01,57,24 HOUR,88101
2017-09-01,57,24 HOUR,88101
2017-09-01,57,24 HOUR,88101
2017-09-01,57,24 HOUR,88101
2017-09-04,134,24 HOUR,88101
2017-09-04,134,24 HOUR,88101
2017-09-04,134,24 HOUR,88101
2017-09-04,134,24 HOUR,88101
2017-09-04,134,24 HOUR,88101
2017-09-04,134,24 HOUR,88101
2017-09-04,134,24 HOUR,88101
2017-09-04,134,24 HOUR,88101
2017-09-07,66,24 HOUR,88101
2017-09-07,66,24 HOUR,88101
2017-09-07,66,24 HOUR,88101
2017-09-07,66,24 HOUR,88101
2017-09-07,66,24 HOUR,88101
2017-09-07,66,24 HOUR,88101
2017-09-07,66,24 HOUR,88101
2017-09-07,66,24 HOUR,88101
2017-09-10,35,24 HOUR,88101
2017-09-10,35,24 HOUR,88101
2017-09-10,35,24 HOUR,88101
2017-09-10,35,24 HOUR,88101
2017-09-10,35,24 HOUR,88101
2017-09-10,35,24 HOUR,88101
2017-09-10,35,24 HOUR,88101
2017-09-10,35,24 HOUR,88101
2017-09-13,29,24 HOUR,88101
2017-09-13,29,24 HOUR,88101
2017-09-13,29,24 HOUR,88101
2017-09-13,29,24 HOUR,88101
2017-09-13,29,24 HOUR,88101
2017-09-13,29,24 HOUR,88101
2017-09-13,29,24 HOUR,88101
2017-09-13,29,24 HOUR,88101
2017-09-16,29,24 HOUR,88101
2017-09-16,29,24 HOUR,88101
2017-09-16,29,24 HOUR,88101
2017-09-16,29,24 HOUR,88101
2017-09-16,29,24 HOUR,88101
2017-09-16,29,24 HOUR,88101
2017-09-16,29,24 HOUR,88101
2017-09-16,29,24 HOUR,88101
2017-09-19,22,24 HOUR,88101
2017-09-19,22,24 HOUR,88101
2017-09-19,22,24 HOUR,88101
2017-09-19,22,24 HOUR,88101
2017-09-19,22,24 HOUR,88101
2017-09-19,22,24 HOUR,88101
2017-09-19,22,24 HOUR,88101
2017-09-19,22,24 HOUR,88101
2017-09-22,29,24 HOUR,88101
2017-09-22,29,24 HOUR,88101
2017-09-22,29,24 HOUR,88101
2017-09-22,29,24 HOUR,88101
2017-09-22,29,24 HOUR,88101
2017-09-22,29,24 HOUR,88101
2017-09-22,29,24 HOUR,88101
2017-09-22,29,24 HOUR,88101
2017-09-25,19,24 HOUR,88101
2017-09-25,19,24 HOUR,88101
2017-09-25,19,24 HOUR,88101
2017-09-25,19,24 HOUR,88101
2017-09-25,19,24 HOUR,88101
2017-09-25,19,24 HOUR,88101
2017-09-25,19,24 HOUR,88101
2017-09-25,19,24 HOUR,88101
2017-09-28,29,24 HOUR,88101
2017-09-28,29,24 HOUR,88101
2017-09-28,29,24 HOUR,88101
2017-09-28,29,24 HOUR,88101
2017-09-28,29,24 HOUR,88101
2017-09-28,29,24 HOUR,88101
2017-09-28,29,24 HOUR,88101
2017-09-28,29,24 HOUR,88101
2017-10-01,12,24 HOUR,88101
2017-10-01,12,24 HOUR,88101
2017-10-01,12,24 HOUR,88101
2017-10-01,12,24 HOUR,88101
2017-10-01,12,24 HOUR,88101
2017-10-01,12,24 HOUR,88101
2017-10-01,12,24 HOUR,88101
2017-10-01,12,24 HOUR,88101
2017-10-04,37,24 HOUR,88101
2017-10-04,37,24 HOUR,88101
2017-10-04,37,24 HOUR,88101
2017-10-04,37,24 HOUR,88101
2017-10-04,37,24 HOUR,88101
2017-10-04,37,24 HOUR,88101
2017-10-04,37,24 HOUR,88101
2017-10-04,37,24 HOUR,88101
2017-10-07,13,24 HOUR,88101
2017-10-07,13,24 HOUR,88101
2017-10-07,13,24 HOUR,88101
2017-10-07,13,24 HOUR,88101
2017-10-07,13,24 HOUR,88101
2017-10-07,13,24 HOUR,88101
2017-10-07,13,24 HOUR,88101
2017-10-07,13,24 HOUR,88101
2017-10-10,19,24 HOUR,88101
2017-10-10,19,24 HOUR,88101
2017-10-10,19,24 HOUR,88101
2017-10-10,19,24 HOUR,88101
2017-10-10,19,24 HOUR,88101
2017-10-10,19,24 HOUR,88101
2017-10-10,19,24 HOUR,88101
2017-10-10,19,24 HOUR,88101
2017-10-13,58,24 HOUR,88101
2017-10-13,58,24 HOUR,88101
2017-10-13,58,24 HOUR,88101
2017-10-13,58,24 HOUR,88101
2017-10-13,58,24 HOUR,88101
2017-10-13,58,24 HOUR,88101
2017-10-13,58,24 HOUR,88101
2017-10-13,58,24 HOUR,88101
2017-10-16,24,24 HOUR,88101
2017-10-16,24,24 HOUR,88101
2017-10-16,24,24 HOUR,88101
2017-10-16,24,24 HOUR,88101
2017-10-16,24,24 HOUR,88101
2017-10-16,24,24 HOUR,88101
2017-10-16,24,24 HOUR,88101
2017-10-16,24,24 HOUR,88101
2017-10-19,52,24 HOUR,88101
2017-10-19,52,24 HOUR,88101
2017-10-19,52,24 HOUR,88101
2017-10-19,52,24 HOUR,88101
2017-10-19,52,24 HOUR,88101
2017-10-19,52,24 HOUR,88101
2017-10-19,52,24 HOUR,88101
2017-10-19,52,24 HOUR,88101
2017-10-22,17,24 HOUR,88101
2017-10-22,17,24 HOUR,88101
2017-10-22,17,24 HOUR,88101
2017-10-22,17,24 HOUR,88101
2017-10-22,17,24 HOUR,88101
2017-10-22,17,24 HOUR,88101
2017-10-22,17,24 HOUR,88101
2017-10-22,17,24 HOUR,88101
2017-10-25,14,24 HOUR,88101
2017-10-25,14,24 HOUR,88101
2017-10-25,14,24 HOUR,88101
2017-10-25,14,24 HOUR,88101
2017-10-25,14,24 HOUR,88101
2017-10-25,14,24 HOUR,88101
2017-10-25,14,24 HOUR,88101
2017-10-25,14,24 HOUR,88101
2017-10-28,14,24 HOUR,88101
2017-10-28,14,24 HOUR,88101
2017-10-28,14,24 HOUR,88101
2017-10-28,14,24 HOUR,88101
2017-10-28,14,24 HOUR,88101
2017-10-28,14,24 HOUR,88101
2017-10-28,14,24 HOUR,88101
2017-10-28,14,24 HOUR,88101
2017-10-31,32,24 HOUR,88101
2017-10-31,32,24 HOUR,88101
2017-10-31,32,24 HOUR,88101
2017-10-31,32,24 HOUR,88101
2017-10-31,32,24 HOUR,88101
2017-10-31,32,24 HOUR,88101
2017-10-31,32,24 HOUR,88101
2017-10-31,32,24 HOUR,88101
2017-11-03,64,24 HOUR,88101
2017-11-03,64,24 HOUR,88101
2017-11-03,64,24 HOUR,88101
2017-11-03,64,24 HOUR,88101
2017-11-03,64,24 HOUR,88101
2017-11-03,64,24 HOUR,88101
2017-11-03,64,24 HOUR,88101
2017-11-03,64,24 HOUR,88101
2017-11-06,41,24 HOUR,88101
2017-11-06,41,24 HOUR,88101
2017-11-06,41,24 HOUR,88101
2017-11-06,41,24 HOUR,88101
2017-11-06,41,24 HOUR,88101
2017-11-06,41,24 HOUR,88101
2017-11-06,41,24 HOUR,88101
2017-11-06,41,24 HOUR,88101
2017-11-09,61,24 HOUR,88101
2017-11-09,61,24 HOUR,88101
2017-11-09,61,24 HOUR,88101
2017-11-09,61,24 HOUR,88101
2017-11-09,61,24 HOUR,88101
2017-11-09,61,24 HOUR,88101
2017-11-09,61,24 HOUR,88101
2017-11-09,61,24 HOUR,88101
2017-11-12,30,24 HOUR,88101
2017-11-12,30,24 HOUR,88101
2017-11-12,30,24 HOUR,88101
2017-11-12,30,24 HOUR,88101
2017-11-12,30,24 HOUR,88101
2017-11-12,30,24 HOUR,88101
2017-11-12,30,24 HOUR,88101
2017-11-12,30,24 HOUR,88101
2017-11-15,18,24 HOUR,88101
2017-11-15,18,24 HOUR,88101
2017-11-15,18,24 HOUR,88101
2017-11-15,18,24 HOUR,88101
2017-11-15,18,24 HOUR,88101
2017-11-15,18,24 HOUR,88101
2017-11-15,18,24 HOUR,88101
2017-11-15,18,24 HOUR,88101
2017-11-18,12,24 HOUR,88101
2017-11-18,12,24 HOUR,88101
2017-11-18,12,24 HOUR,88101
2017-11-18,12,24 HOUR,88101
2017-11-18,12,24 HOUR,88101
2017-11-18,12,24 HOUR,88101
2017-11-18,12,24 HOUR,88101
2017-11-18,12,24 HOUR,88101
2017-11-21,22,24 HOUR,88101
2017-11-21,22,24 HOUR,88101
2017-11-21,22,24 HOUR,88101
2017-11-21,22,24 HOUR,88101
2017-11-21,22,24 HOUR,88101
2017-11-21,22,24 HOUR,88101
2017-11-21,22,24 HOUR,88101
2017-11-21,22,24 HOUR,88101
2017-11-24,9,24 HOUR,88101
2017-11-24,9,24 HOUR,88101
2017-11-24,9,24 HOUR,88101
2017-11-24,9,24 HOUR,88101
2017-11-24,9,24 HOUR,88101
2017-11-24,9,24 HOUR,88101
2017-11-24,9,24 HOUR,88101
2017-11-24,9,24 HOUR,88101
2017-11-27,11,24 HOUR,88101
2017-11-27,11,24 HOUR,88101
2017-11-27,11,24 HOUR,88101
2017-11-27,11,24 HOUR,88101
2017-11-27,11,24 HOUR,88101
2017-11-27,11,24 HOUR,88101
2017-11-27,11,24 HOUR,88101
2017-11-27,11,24 HOUR,88101
2017-11-30,40,24 HOUR,88101
2017-11-30,40,24 HOUR,88101
2017-11-30,40,24 HOUR,88101
2017-11-30,40,24 HOUR,88101
2017-11-30,40,24 HOUR,88101
2017-11-30,40,24 HOUR,88101
2017-11-30,40,24 HOUR,88101
2017-11-30,40,24 HOUR,88101
2017-12-03,23,24 HOUR,88101
2017-12-03,23,24 HOUR,88101
2017-12-03,23,24 HOUR,88101
2017-12-03,23,24 HOUR,88101
2017-12-03,23,24 HOUR,88101
2017-12-03,23,24 HOUR,88101
2017-12-03,23,24 HOUR,88101
2017-12-03,23,24 HOUR,88101
2017-12-06,13,24 HOUR,88101
2017-12-06,13,24 HOUR,88101
2017-12-06,13,24 HOUR,88101
2017-12-06,13,24 HOUR,88101
2017-12-06,13,24 HOUR,88101
2017-12-06,13,24 HOUR,88101
2017-12-06,13,24 HOUR,88101
2017-12-06,13,24 HOUR,88101
2017-12-09,8,24 HOUR,88101
2017-12-09,8,24 HOUR,88101
2017-12-09,8,24 HOUR,88101
2017-12-09,8,24 HOUR,88101
2017-12-09,8,24 HOUR,88101
2017-12-09,8,24 HOUR,88101
2017-12-09,8,24 HOUR,88101
2017-12-09,8,24 HOUR,88101
2017-12-12,28,24 HOUR,88101
2017-12-12,28,24 HOUR,88101
2017-12-12,28,24 HOUR,88101
2017-12-12,28,24 HOUR,88101
2017-12-12,28,24 HOUR,88101
2017-12-12,28,24 HOUR,88101
2017-12-12,28,24 HOUR,88101
2017-12-12,28,24 HOUR,88101
2017-12-15,26,24 HOUR,88101
2017-12-15,26,24 HOUR,88101
2017-12-15,26,24 HOUR,88101
2017-12-15,26,24 HOUR,88101
2017-12-15,26,24 HOUR,88101
2017-12-15,26,24 HOUR,88101
2017-12-15,26,24 HOUR,88101
2017-12-15,26,24 HOUR,88101
2017-12-18,61,24 HOUR,88101
2017-12-18,61,24 HOUR,88101
2017-12-18,61,24 HOUR,88101
2017-12-18,61,24 HOUR,88101
2017-12-18,61,24 HOUR,88101
2017-12-18,61,24 HOUR,88101
2017-12-18,61,24 HOUR,88101
2017-12-18,61,24 HOUR,88101
2017-12-21,36,24 HOUR,88101
2017-12-21,36,24 HOUR,88101
2017-12-21,36,24 HOUR,88101
2017-12-21,36,24 HOUR,88101
2017-12-21,36,24 HOUR,88101
2017-12-21,36,24 HOUR,88101
2017-12-21,36,24 HOUR,88101
2017-12-21,36,24 HOUR,88101
2017-12-24,53,24 HOUR,88101
2017-12-24,53,24 HOUR,88101
2017-12-24,53,24 HOUR,88101
2017-12-24,53,24 HOUR,88101
2017-12-24,53,24 HOUR,88101
2017-12-24,53,24 HOUR,88101
2017-12-24,53,24 HOUR,88101
2017-12-24,53,24 HOUR,88101
2017-12-27,37,24 HOUR,88101
2017-12-27,37,24 HOUR,88101
2017-12-27,37,24 HOUR,88101
2017-12-27,37,24 HOUR,88101
2017-12-27,37,24 HOUR,88101
2017-12-27,37,24 HOUR,88101
2017-12-27,37,24 HOUR,88101
2017-12-27,37,24 HOUR,88101
2017-12-30,54,24 HOUR,88101
2017-12-30,54,24 HOUR,88101
2017-12-30,54,24 HOUR,88101
2017-12-30,54,24 HOUR,88101
2017-12-30,54,24 HOUR,88101
2017-12-30,54,24 HOUR,88101
2017-12-30,54,24 HOUR,88101
2017-12-30,54,24 HOUR,88101
2018-01-02,36,24 HOUR,81102
2018-01-02,34,24 HOUR,81102
2018-01-08,51,24 HOUR,81102
2018-01-08,52,24 HOUR,81102
2018-01-14,19,24 HOUR,81102
2018-01-14,19,24 HOUR,81102
2018-01-20,16,24 HOUR,81102
2018-01-20,14,24 HOUR,81102
2018-01-26,17,24 HOUR,81102
2018-01-26,14,24 HOUR,81102
2018-02-01,6,24 HOUR,81102
2018-02-01,8,24 HOUR,81102
2018-02-07,19,24 HOUR,81102
2018-02-07,19,24 HOUR,81102
2018-02-13,19,24 HOUR,81102
2018-02-13,18,24 HOUR,81102
2018-02-19,8,24 HOUR,81102
2018-02-19,7,24 HOUR,81102
2018-02-25,5,24 HOUR,81102
2018-02-25,6,24 HOUR,81102
2018-03-03,19,24 HOUR,81102
2018-03-03,19,24 HOUR,81102
2018-03-09,10,24 HOUR,81102
2018-03-09,9,24 HOUR,81102
2018-03-15,11,24 HOUR,81102
2018-03-15,10,24 HOUR,81102
2018-03-21,12,24 HOUR,81102
2018-03-21,13,24 HOUR,81102
2018-03-27,7,24 HOUR,81102
2018-03-27,8,24 HOUR,81102
2018-04-02,18,24 HOUR,81102
2018-04-02,17,24 HOUR,81102
2018-04-08,6,24 HOUR,81102
2018-04-14,7,24 HOUR,81102
2018-04-14,9,24 HOUR,81102
2018-04-20,29,24 HOUR,81102
2018-04-20,22,24 HOUR,81102
2018-04-26,15,24 HOUR,81102
2018-04-26,14,24 HOUR,81102
2018-05-02,6,24 HOUR,81102
2018-05-02,5,24 HOUR,81102
2018-05-08,19,24 HOUR,81102
2018-05-08,17,24 HOUR,81102
2018-05-14,10,24 HOUR,81102
2018-05-14,9,24 HOUR,81102
2018-05-20,6,24 HOUR,81102
2018-05-20,6,24 HOUR,81102
2018-05-26,26,24 HOUR,81102
2018-05-26,22,24 HOUR,81102
2018-06-01,25,24 HOUR,81102
2018-06-01,21,24 HOUR,81102
2018-06-07,35,24 HOUR,81102
2018-06-07,29,24 HOUR,81102
2018-06-13,38,24 HOUR,81102
2018-06-13,34,24 HOUR,81102
2018-06-19,12,24 HOUR,81102
2018-06-19,10,24 HOUR,81102
2018-06-25,18,24 HOUR,81102
2018-06-25,17,24 HOUR,81102
2018-07-01,17,24 HOUR,81102
2018-07-01,17,24 HOUR,81102
2018-07-07,25,24 HOUR,81102
2018-07-07,23,24 HOUR,81102
2018-07-13,12,24 HOUR,81102
2018-07-13,19,24 HOUR,81102
2018-07-19,27,24 HOUR,81102
2018-07-19,24,24 HOUR,81102
2018-07-25,15,24 HOUR,81102
2018-07-25,14,24 HOUR,81102
2018-07-31,18,24 HOUR,81102
2018-07-31,18,24 HOUR,81102
2018-08-06,19,24 HOUR,81102
2018-08-06,19,24 HOUR,81102
2018-08-12,26,24 HOUR,81102
2018-08-12,25,24 HOUR,81102
2018-08-18,16,24 HOUR,81102
2018-08-18,15,24 HOUR,81102
2018-08-24,48,24 HOUR,81102
2018-08-24,44,24 HOUR,81102
2018-08-30,31,24 HOUR,81102
2018-08-30,27,24 HOUR,81102
2018-09-05,19,24 HOUR,81102
2018-09-05,15,24 HOUR,81102
2018-09-11,29,24 HOUR,81102
2018-09-11,26,24 HOUR,81102
2018-09-17,27,24 HOUR,81102
2018-09-17,24,24 HOUR,81102
2018-09-23,19,24 HOUR,81102
2018-09-23,19,24 HOUR,81102
2018-09-29,20,24 HOUR,81102
2018-09-29,19,24 HOUR,81102
2018-10-05,12,24 HOUR,81102
2018-10-05,9,24 HOUR,81102
2018-10-11,7,24 HOUR,81102
2018-10-11,7,24 HOUR,81102
2018-10-17,20,24 HOUR,81102
2018-10-17,19,24 HOUR,81102
2018-10-29,24,24 HOUR,81102
2018-10-29,23,24 HOUR,81102
2018-11-04,8,24 HOUR,81102
2018-11-04,8,24 HOUR,81102
2018-11-10,17,24 HOUR,81102
2018-11-10,12,24 HOUR,81102
2018-11-16,25,24 HOUR,81102
2018-11-16,28,24 HOUR,81102
2018-11-22,14,24 HOUR,81102
2018-11-22,9,24 HOUR,81102
2018-11-28,8,24 HOUR,81102
2018-11-28,10,24 HOUR,81102
2018-12-04,14,24 HOUR,81102
2018-12-04,15,24 HOUR,81102
2018-12-10,54,24 HOUR,81102
2018-12-10,55,24 HOUR,81102
2018-12-16,26,24 HOUR,81102
2018-12-16,28,24 HOUR,81102
2018-12-22,14,24 HOUR,81102
2018-12-22,13,24 HOUR,81102
2018-12-28,11,24 HOUR,81102
2018-12-28,12,24 HOUR,81102
2018-10-23,26,24 HOUR,81102
2018-01-02,58,24 HOUR,88101
2018-01-02,58,24 HOUR,88101
2018-01-02,58,24 HOUR,88101
2018-01-02,58,24 HOUR,88101
2018-01-02,58,24 HOUR,88101
2018-01-02,58,24 HOUR,88101
2018-01-02,58,24 HOUR,88101
2018-01-02,58,24 HOUR,88101
2018-01-05,61,24 HOUR,88101
2018-01-05,61,24 HOUR,88101
2018-01-05,61,24 HOUR,88101
2018-01-05,61,24 HOUR,88101
2018-01-05,61,24 HOUR,88101
2018-01-05,61,24 HOUR,88101
2018-01-05,61,24 HOUR,88101
2018-01-05,61,24 HOUR,88101
2018-01-08,61,24 HOUR,88101
2018-01-08,61,24 HOUR,88101
2018-01-08,61,24 HOUR,88101
2018-01-08,61,24 HOUR,88101
2018-01-08,61,24 HOUR,88101
2018-01-08,61,24 HOUR,88101
2018-01-08,61,24 HOUR,88101
2018-01-08,61,24 HOUR,88101
2018-01-11,23,24 HOUR,88101
2018-01-11,23,24 HOUR,88101
2018-01-11,23,24 HOUR,88101
2018-01-11,23,24 HOUR,88101
2018-01-11,23,24 HOUR,88101
2018-01-11,23,24 HOUR,88101
2018-01-11,23,24 HOUR,88101
2018-01-11,23,24 HOUR,88101
2018-01-14,52,24 HOUR,88101
2018-01-14,52,24 HOUR,88101
2018-01-14,52,24 HOUR,88101
2018-01-14,52,24 HOUR,88101
2018-01-14,52,24 HOUR,88101
2018-01-14,52,24 HOUR,88101
2018-01-14,52,24 HOUR,88101
2018-01-14,52,24 HOUR,88101
2018-01-17,58,24 HOUR,88101
2018-01-17,58,24 HOUR,88101
2018-01-17,58,24 HOUR,88101
2018-01-17,58,24 HOUR,88101
2018-01-17,58,24 HOUR,88101
2018-01-17,58,24 HOUR,88101
2018-01-17,58,24 HOUR,88101
2018-01-17,58,24 HOUR,88101
2018-01-20,33,24 HOUR,88101
2018-01-20,33,24 HOUR,88101
2018-01-20,33,24 HOUR,88101
2018-01-20,33,24 HOUR,88101
2018-01-20,33,24 HOUR,88101
2018-01-20,33,24 HOUR,88101
2018-01-20,33,24 HOUR,88101
2018-01-20,33,24 HOUR,88101
2018-01-23,34,24 HOUR,88101
2018-01-23,34,24 HOUR,88101
2018-01-23,34,24 HOUR,88101
2018-01-23,34,24 HOUR,88101
2018-01-23,34,24 HOUR,88101
2018-01-23,34,24 HOUR,88101
2018-01-23,34,24 HOUR,88101
2018-01-23,34,24 HOUR,88101
2018-01-26,23,24 HOUR,88101
2018-01-26,23,24 HOUR,88101
2018-01-26,23,24 HOUR,88101
2018-01-26,23,24 HOUR,88101
2018-01-26,23,24 HOUR,88101
2018-01-26,23,24 HOUR,88101
2018-01-26,23,24 HOUR,88101
2018-01-26,23,24 HOUR,88101
2018-01-29,58,24 HOUR,88101
2018-01-29,58,24 HOUR,88101
2018-01-29,58,24 HOUR,88101
2018-01-29,58,24 HOUR,88101
2018-01-29,58,24 HOUR,88101
2018-01-29,58,24 HOUR,88101
2018-01-29,58,24 HOUR,88101
2018-01-29,58,24 HOUR,88101
2018-02-01,22,24 HOUR,88101
2018-02-01,22,24 HOUR,88101
2018-02-01,22,24 HOUR,88101
2018-02-01,22,24 HOUR,88101
2018-02-01,22,24 HOUR,88101
2018-02-01,22,24 HOUR,88101
2018-02-01,22,24 HOUR,88101
2018-02-01,22,24 HOUR,88101
2018-02-04,48,24 HOUR,88101
2018-02-04,48,24 HOUR,88101
2018-02-04,48,24 HOUR,88101
2018-02-04,48,24 HOUR,88101
2018-02-04,48,24 HOUR,88101
2018-02-04,48,24 HOUR,88101
2018-02-04,48,24 HOUR,88101
2018-02-04,48,24 HOUR,88101
