Date,AQI,Sample_Duration,Pollutant_Type
2005-09-18,8,8-HR RUN AVG END HOUR,42101
2005-09-19,6,8-HR RUN AVG END HOUR,42101
2005-09-20,8,8-HR RUN AVG END HOUR,42101
2005-09-21,7,8-HR RUN AVG END HOUR,42101
2005-09-22,6,8-HR RUN AVG END HOUR,42101
2005-09-23,9,8-HR RUN AVG END HOUR,42101
2005-09-24,9,8-HR RUN AVG END HOUR,42101
2005-09-25,7,8-HR RUN AVG END HOUR,42101
2005-09-26,8,8-HR RUN AVG END HOUR,42101
2005-09-27,9,8-HR RUN AVG END HOUR,42101
2005-09-28,7,8-HR RUN AVG END HOUR,42101
2005-09-29,9,8-HR RUN AVG END HOUR,42101
2005-09-30,13,8-HR RUN AVG END HOUR,42101
2005-10-01,14,8-HR RUN AVG END HOUR,42101
2005-10-02,13,8-HR RUN AVG END HOUR,42101
2005-10-03,7,8-HR RUN AVG END HOUR,42101
2005-10-04,6,8-HR RUN AVG END HOUR,42101
2005-10-05,5,8-HR RUN AVG END HOUR,42101
2005-10-06,6,8-HR RUN AVG END HOUR,42101
2005-10-07,13,8-HR RUN AVG END HOUR,42101
2005-10-08,14,8-HR RUN AVG END HOUR,42101
2005-10-09,6,8-HR RUN AVG END HOUR,42101
2005-10-10,3,8-HR RUN AVG END HOUR,42101
2005-10-11,8,8-HR RUN AVG END HOUR,42101
2005-10-12,7,8-HR RUN AVG END HOUR,42101
2005-10-13,11,8-HR RUN AVG END HOUR,42101
2005-10-14,9,8-HR RUN AVG END HOUR,42101
2005-10-15,8,8-HR RUN AVG END HOUR,42101
2005-10-16,6,8-HR RUN AVG END HOUR,42101
2005-10-17,10,8-HR RUN AVG END HOUR,42101
2005-10-18,9,8-HR RUN AVG END HOUR,42101
2005-10-19,8,8-HR RUN AVG END HOUR,42101
2005-10-20,11,8-HR RUN AVG END HOUR,42101
2005-10-21,10,8-HR RUN AVG END HOUR,42101
2005-10-22,11,8-HR RUN AVG END HOUR,42101
2005-10-23,7,8-HR RUN AVG END HOUR,42101
2005-10-24,10,8-HR RUN AVG END HOUR,42101
2005-10-25,13,8-HR RUN AVG END HOUR,42101
2005-10-26,10,8-HR RUN AVG END HOUR,42101
2005-10-27,10,8-HR RUN AVG END HOUR,42101
2005-10-28,14,8-HR RUN AVG END HOUR,42101
2005-10-29,13,8-HR RUN AVG END HOUR,42101
2005-10-30,6,8-HR RUN AVG END HOUR,42101
2005-10-31,6,8-HR RUN AVG END HOUR,42101
2005-11-01,6,8-HR RUN AVG END HOUR,42101
2005-11-02,2,8-HR RUN AVG END HOUR,42101
2005-11-03,5,8-HR RUN AVG END HOUR,42101
2005-11-04,6,8-HR RUN AVG END HOUR,42101
2005-11-05,6,8-HR RUN AVG END HOUR,42101
2005-11-06,6,8-HR RUN AVG END HOUR,42101
2005-11-07,14,8-HR RUN AVG END HOUR,42101
2005-11-08,13,8-HR RUN AVG END HOUR,42101
2005-11-09,16,8-HR RUN AVG END HOUR,42101
2005-11-10,16,8-HR RUN AVG END HOUR,42101
2005-11-11,14,8-HR RUN AVG END HOUR,42101
2005-11-12,5,8-HR RUN AVG END HOUR,42101
2005-11-13,6,8-HR RUN AVG END HOUR,42101
2005-11-14,7,8-HR RUN AVG END HOUR,42101
2005-11-15,6,8-HR RUN AVG END HOUR,42101
2005-11-16,9,8-HR RUN AVG END HOUR,42101
2005-11-17,17,8-HR RUN AVG END HOUR,42101
2005-11-18,16,8-HR RUN AVG END HOUR,42101
2005-11-19,16,8-HR RUN AVG END HOUR,42101
2005-11-20,22,8-HR RUN AVG END HOUR,42101
2005-11-21,16,8-HR RUN AVG END HOUR,42101
2005-11-22,11,8-HR RUN AVG END HOUR,42101
2005-11-23,14,8-HR RUN AVG END HOUR,42101
2005-11-24,15,8-HR RUN AVG END HOUR,42101
2005-11-25,10,8-HR RUN AVG END HOUR,42101
2005-11-26,11,8-HR RUN AVG END HOUR,42101
2005-11-27,5,8-HR RUN AVG END HOUR,42101
2005-11-28,9,8-HR RUN AVG END HOUR,42101
2005-11-29,9,8-HR RUN AVG END HOUR,42101
2005-11-30,7,8-HR RUN AVG END HOUR,42101
2005-12-01,8,8-HR RUN AVG END HOUR,42101
2005-12-02,7,8-HR RUN AVG END HOUR,42101
2005-12-03,5,8-HR RUN AVG END HOUR,42101
2005-12-04,3,8-HR RUN AVG END HOUR,42101
2005-12-05,3,8-HR RUN AVG END HOUR,42101
2005-12-06,5,8-HR RUN AVG END HOUR,42101
2005-12-07,8,8-HR RUN AVG END HOUR,42101
2005-12-08,13,8-HR RUN AVG END HOUR,42101
2005-12-09,15,8-HR RUN AVG END HOUR,42101
2005-12-10,16,8-HR RUN AVG END HOUR,42101
2005-12-11,17,8-HR RUN AVG END HOUR,42101
2005-12-12,26,8-HR RUN AVG END HOUR,42101
2005-12-13,28,8-HR RUN AVG END HOUR,42101
2005-12-14,8,8-HR RUN AVG END HOUR,42101
2005-12-15,9,8-HR RUN AVG END HOUR,42101
2005-12-16,8,8-HR RUN AVG END HOUR,42101
2005-12-17,6,8-HR RUN AVG END HOUR,42101
2005-12-19,9,8-HR RUN AVG END HOUR,42101
2005-12-20,15,8-HR RUN AVG END HOUR,42101
2005-12-21,16,8-HR RUN AVG END HOUR,42101
2005-12-22,16,8-HR RUN AVG END HOUR,42101
2005-12-23,7,8-HR RUN AVG END HOUR,42101
2005-12-24,15,8-HR RUN AVG END HOUR,42101
2005-12-25,16,8-HR RUN AVG END HOUR,42101
2005-12-26,9,8-HR RUN AVG END HOUR,42101
2005-12-27,8,8-HR RUN AVG END HOUR,42101
2005-12-28,13,8-HR RUN AVG END HOUR,42101
2005-12-29,11,8-HR RUN AVG END HOUR,42101
2005-12-30,7,8-HR RUN AVG END HOUR,42101
2005-12-31,7,8-HR RUN AVG END HOUR,42101
2005-01-01,10,8-HR RUN AVG END HOUR,42101
2005-01-02,11,8-HR RUN AVG END HOUR,42101
2005-01-03,20,8-HR RUN AVG END HOUR,42101
2005-01-04,22,8-HR RUN AVG END HOUR,42101
2005-01-05,7,8-HR RUN AVG END HOUR,42101
2005-01-06,17,8-HR RUN AVG END HOUR,42101
2005-01-07,17,8-HR RUN AVG END HOUR,42101
2005-01-08,13,8-HR RUN AVG END HOUR,42101
2005-01-09,14,8-HR RUN AVG END HOUR,42101
2005-01-10,15,8-HR RUN AVG END HOUR,42101
2005-01-11,9,8-HR RUN AVG END HOUR,42101
2005-01-12,7,8-HR RUN AVG END HOUR,42101
2005-01-13,9,8-HR RUN AVG END HOUR,42101
2005-01-14,7,8-HR RUN AVG END HOUR,42101
2005-01-15,7,8-HR RUN AVG END HOUR,42101
2005-01-16,8,8-HR RUN AVG END HOUR,42101
2005-01-17,19,8-HR RUN AVG END HOUR,42101
2005-01-18,19,8-HR RUN AVG END HOUR,42101
2005-01-19,9,8-HR RUN AVG END HOUR,42101
2005-01-20,14,8-HR RUN AVG END HOUR,42101
2005-01-21,14,8-HR RUN AVG END HOUR,42101
2005-01-22,9,8-HR RUN AVG END HOUR,42101
2005-01-23,11,8-HR RUN AVG END HOUR,42101
2005-01-24,16,8-HR RUN AVG END HOUR,42101
2005-01-25,15,8-HR RUN AVG END HOUR,42101
2005-01-26,14,8-HR RUN AVG END HOUR,42101
2005-01-27,14,8-HR RUN AVG END HOUR,42101
2005-01-28,13,8-HR RUN AVG END HOUR,42101
2005-01-29,9,8-HR RUN AVG END HOUR,42101
2005-01-30,9,8-HR RUN AVG END HOUR,42101
2005-01-31,8,8-HR RUN AVG END HOUR,42101
2005-02-01,22,8-HR RUN AVG END HOUR,42101
2005-02-02,23,8-HR RUN AVG END HOUR,42101
2005-02-03,6,8-HR RUN AVG END HOUR,42101
2005-02-04,7,8-HR RUN AVG END HOUR,42101
2005-02-05,9,8-HR RUN AVG END HOUR,42101
2005-02-06,5,8-HR RUN AVG END HOUR,42101
2005-02-07,8,8-HR RUN AVG END HOUR,42101
2005-02-08,9,8-HR RUN AVG END HOUR,42101
2005-02-09,11,8-HR RUN AVG END HOUR,42101
2005-02-10,11,8-HR RUN AVG END HOUR,42101
2005-02-11,16,8-HR RUN AVG END HOUR,42101
2005-02-12,17,8-HR RUN AVG END HOUR,42101
2005-02-13,7,8-HR RUN AVG END HOUR,42101
2005-02-14,8,8-HR RUN AVG END HOUR,42101
2005-02-15,5,8-HR RUN AVG END HOUR,42101
2005-02-16,8,8-HR RUN AVG END HOUR,42101
2005-02-17,10,8-HR RUN AVG END HOUR,42101
2005-02-18,11,8-HR RUN AVG END HOUR,42101
2005-02-19,13,8-HR RUN AVG END HOUR,42101
2005-02-20,5,8-HR RUN AVG END HOUR,42101
2005-02-21,5,8-HR RUN AVG END HOUR,42101
2005-02-22,13,8-HR RUN AVG END HOUR,42101
2005-02-23,13,8-HR RUN AVG END HOUR,42101
2005-02-24,7,8-HR RUN AVG END HOUR,42101
2005-02-25,8,8-HR RUN AVG END HOUR,42101
2005-02-26,9,8-HR RUN AVG END HOUR,42101
2005-02-27,6,8-HR RUN AVG END HOUR,42101
2005-02-28,9,8-HR RUN AVG END HOUR,42101
2005-03-01,10,8-HR RUN AVG END HOUR,42101
2005-03-02,7,8-HR RUN AVG END HOUR,42101
2005-03-03,7,8-HR RUN AVG END HOUR,42101
2005-03-04,6,8-HR RUN AVG END HOUR,42101
2005-03-05,7,8-HR RUN AVG END HOUR,42101
2005-03-06,7,8-HR RUN AVG END HOUR,42101
2005-03-07,6,8-HR RUN AVG END HOUR,42101
2005-03-08,9,8-HR RUN AVG END HOUR,42101
2005-03-09,10,8-HR RUN AVG END HOUR,42101
2005-03-10,9,8-HR RUN AVG END HOUR,42101
2005-03-11,9,8-HR RUN AVG END HOUR,42101
2005-03-12,2,8-HR RUN AVG END HOUR,42101
2005-03-13,6,8-HR RUN AVG END HOUR,42101
2005-03-14,7,8-HR RUN AVG END HOUR,42101
2005-03-15,6,8-HR RUN AVG END HOUR,42101
2005-03-16,8,8-HR RUN AVG END HOUR,42101
2005-03-17,9,8-HR RUN AVG END HOUR,42101
2005-03-18,10,8-HR RUN AVG END HOUR,42101
2005-03-19,9,8-HR RUN AVG END HOUR,42101
2005-03-20,7,8-HR RUN AVG END HOUR,42101
2005-03-21,5,8-HR RUN AVG END HOUR,42101
2005-03-22,6,8-HR RUN AVG END HOUR,42101
2005-03-23,8,8-HR RUN AVG END HOUR,42101
2005-03-24,8,8-HR RUN AVG END HOUR,42101
2005-03-25,8,8-HR RUN AVG END HOUR,42101
2005-03-26,8,8-HR RUN AVG END HOUR,42101
2005-03-27,6,8-HR RUN AVG END HOUR,42101
2005-03-28,6,8-HR RUN AVG END HOUR,42101
2005-03-29,6,8-HR RUN AVG END HOUR,42101
2005-03-30,7,8-HR RUN AVG END HOUR,42101
2005-03-31,6,8-HR RUN AVG END HOUR,42101
2005-04-01,6,8-HR RUN AVG END HOUR,42101
2005-04-02,6,8-HR RUN AVG END HOUR,42101
2005-04-03,5,8-HR RUN AVG END HOUR,42101
2005-04-04,5,8-HR RUN AVG END HOUR,42101
2005-04-05,6,8-HR RUN AVG END HOUR,42101
2005-04-06,6,8-HR RUN AVG END HOUR,42101
2005-04-07,7,8-HR RUN AVG END HOUR,42101
2005-04-08,9,8-HR RUN AVG END HOUR,42101
2005-04-09,5,8-HR RUN AVG END HOUR,42101
2005-04-10,7,8-HR RUN AVG END HOUR,42101
2005-04-11,7,8-HR RUN AVG END HOUR,42101
2005-04-12,9,8-HR RUN AVG END HOUR,42101
2005-04-13,8,8-HR RUN AVG END HOUR,42101
2005-04-14,6,8-HR RUN AVG END HOUR,42101
2005-04-15,6,8-HR RUN AVG END HOUR,42101
2005-04-16,6,8-HR RUN AVG END HOUR,42101
2005-04-17,6,8-HR RUN AVG END HOUR,42101
2005-04-18,7,8-HR RUN AVG END HOUR,42101
2005-04-19,6,8-HR RUN AVG END HOUR,42101
2005-04-20,7,8-HR RUN AVG END HOUR,42101
2005-04-21,6,8-HR RUN AVG END HOUR,42101
2005-04-22,6,8-HR RUN AVG END HOUR,42101
2005-04-23,15,8-HR RUN AVG END HOUR,42101
2005-04-24,6,8-HR RUN AVG END HOUR,42101
2005-04-25,7,8-HR RUN AVG END HOUR,42101
2005-04-26,6,8-HR RUN AVG END HOUR,42101
2005-04-27,5,8-HR RUN AVG END HOUR,42101
2005-04-28,6,8-HR RUN AVG END HOUR,42101
2005-04-29,7,8-HR RUN AVG END HOUR,42101
2005-04-30,9,8-HR RUN AVG END HOUR,42101
2005-05-01,8,8-HR RUN AVG END HOUR,42101
2005-05-02,7,8-HR RUN AVG END HOUR,42101
2005-05-03,7,8-HR RUN AVG END HOUR,42101
2005-05-04,6,8-HR RUN AVG END HOUR,42101
2005-05-05,5,8-HR RUN AVG END HOUR,42101
2005-05-06,8,8-HR RUN AVG END HOUR,42101
2005-05-07,6,8-HR RUN AVG END HOUR,42101
2005-05-08,5,8-HR RUN AVG END HOUR,42101
2005-05-09,5,8-HR RUN AVG END HOUR,42101
2005-05-10,5,8-HR RUN AVG END HOUR,42101
2005-01-03,0,8-HR RUN AVG BEGIN HOUR,44201
2005-01-03,0,8-HR RUN AVG BEGIN HOUR,44201
2005-01-03,0,8-HR RUN AVG BEGIN HOUR,44201
2005-01-04,19,8-HR RUN AVG BEGIN HOUR,44201
2005-01-04,19,8-HR RUN AVG BEGIN HOUR,44201
2005-01-04,19,8-HR RUN AVG BEGIN HOUR,44201
2005-01-05,19,8-HR RUN AVG BEGIN HOUR,44201
2005-01-05,19,8-HR RUN AVG BEGIN HOUR,44201
2005-01-05,19,8-HR RUN AVG BEGIN HOUR,44201
2005-01-06,37,8-HR RUN AVG BEGIN HOUR,44201
2005-01-06,37,8-HR RUN AVG BEGIN HOUR,44201
2005-01-06,37,8-HR RUN AVG BEGIN HOUR,44201
2005-01-07,24,8-HR RUN AVG BEGIN HOUR,44201
2005-01-07,24,8-HR RUN AVG BEGIN HOUR,44201
2005-01-07,24,8-HR RUN AVG BEGIN HOUR,44201
2005-01-08,19,8-HR RUN AVG BEGIN HOUR,44201
2005-01-08,19,8-HR RUN AVG BEGIN HOUR,44201
2005-01-10,6,8-HR RUN AVG BEGIN HOUR,44201
2005-01-10,6,8-HR RUN AVG BEGIN HOUR,44201
2005-01-10,6,8-HR RUN AVG BEGIN HOUR,44201
2005-01-11,6,8-HR RUN AVG BEGIN HOUR,44201
2005-01-11,6,8-HR RUN AVG BEGIN HOUR,44201
2005-01-11,6,8-HR RUN AVG BEGIN HOUR,44201
2005-01-12,30,8-HR RUN AVG BEGIN HOUR,44201
2005-01-12,30,8-HR RUN AVG BEGIN HOUR,44201
2005-01-12,30,8-HR RUN AVG BEGIN HOUR,44201
2005-01-13,43,8-HR RUN AVG BEGIN HOUR,44201
2005-01-13,43,8-HR RUN AVG BEGIN HOUR,44201
2005-01-13,43,8-HR RUN AVG BEGIN HOUR,44201
2005-01-14,23,8-HR RUN AVG BEGIN HOUR,44201
2005-01-14,23,8-HR RUN AVG BEGIN HOUR,44201
2005-01-14,23,8-HR RUN AVG BEGIN HOUR,44201
2005-01-15,14,8-HR RUN AVG BEGIN HOUR,44201
2005-01-15,14,8-HR RUN AVG BEGIN HOUR,44201
2005-01-15,14,8-HR RUN AVG BEGIN HOUR,44201
2005-01-16,10,8-HR RUN AVG BEGIN HOUR,44201
2005-01-16,10,8-HR RUN AVG BEGIN HOUR,44201
2005-01-16,10,8-HR RUN AVG BEGIN HOUR,44201
2005-01-17,31,8-HR RUN AVG BEGIN HOUR,44201
2005-01-17,31,8-HR RUN AVG BEGIN HOUR,44201
2005-01-17,31,8-HR RUN AVG BEGIN HOUR,44201
2005-01-18,43,8-HR RUN AVG BEGIN HOUR,44201
2005-01-18,43,8-HR RUN AVG BEGIN HOUR,44201
2005-01-19,42,8-HR RUN AVG BEGIN HOUR,44201
2005-01-19,42,8-HR RUN AVG BEGIN HOUR,44201
2005-01-19,42,8-HR RUN AVG BEGIN HOUR,44201
2005-01-20,44,8-HR RUN AVG BEGIN HOUR,44201
2005-01-20,44,8-HR RUN AVG BEGIN HOUR,44201
2005-01-20,43,8-HR RUN AVG BEGIN HOUR,44201
2005-01-21,47,8-HR RUN AVG BEGIN HOUR,44201
2005-01-21,47,8-HR RUN AVG BEGIN HOUR,44201
2005-01-25,31,8-HR RUN AVG BEGIN HOUR,44201
2005-01-25,31,8-HR RUN AVG BEGIN HOUR,44201
2005-01-25,31,8-HR RUN AVG BEGIN HOUR,44201
2005-01-26,25,8-HR RUN AVG BEGIN HOUR,44201
2005-01-26,25,8-HR RUN AVG BEGIN HOUR,44201
2005-01-26,25,8-HR RUN AVG BEGIN HOUR,44201
2005-01-27,12,8-HR RUN AVG BEGIN HOUR,44201
2005-01-27,12,8-HR RUN AVG BEGIN HOUR,44201
2005-01-27,12,8-HR RUN AVG BEGIN HOUR,44201
2005-01-28,10,8-HR RUN AVG BEGIN HOUR,44201
2005-01-28,10,8-HR RUN AVG BEGIN HOUR,44201
2005-01-28,10,8-HR RUN AVG BEGIN HOUR,44201
2005-01-29,26,8-HR RUN AVG BEGIN HOUR,44201
2005-01-29,26,8-HR RUN AVG BEGIN HOUR,44201
2005-01-29,26,8-HR RUN AVG BEGIN HOUR,44201
2005-01-30,28,8-HR RUN AVG BEGIN HOUR,44201
2005-01-30,28,8-HR RUN AVG BEGIN HOUR,44201
2005-01-30,28,8-HR RUN AVG BEGIN HOUR,44201
2005-01-31,35,8-HR RUN AVG BEGIN HOUR,44201
2005-01-31,35,8-HR RUN AVG BEGIN HOUR,44201
2005-01-31,35,8-HR RUN AVG BEGIN HOUR,44201
2005-02-01,34,8-HR RUN AVG BEGIN HOUR,44201
2005-02-01,34,8-HR RUN AVG BEGIN HOUR,44201
2005-02-01,34,8-HR RUN AVG BEGIN HOUR,44201
2005-02-02,37,8-HR RUN AVG BEGIN HOUR,44201
2005-02-02,37,8-HR RUN AVG BEGIN HOUR,44201
2005-02-02,37,8-HR RUN AVG BEGIN HOUR,44201
2005-02-03,37,8-HR RUN AVG BEGIN HOUR,44201
2005-02-03,37,8-HR RUN AVG BEGIN HOUR,44201
2005-02-03,37,8-HR RUN AVG BEGIN HOUR,44201
2005-02-04,45,8-HR RUN AVG BEGIN HOUR,44201
2005-02-04,45,8-HR RUN AVG BEGIN HOUR,44201
2005-02-04,45,8-HR RUN AVG BEGIN HOUR,44201
2005-02-05,47,8-HR RUN AVG BEGIN HOUR,44201
2005-02-05,47,8-HR RUN AVG BEGIN HOUR,44201
2005-02-05,47,8-HR RUN AVG BEGIN HOUR,44201
2005-02-06,27,8-HR RUN AVG BEGIN HOUR,44201
2005-02-06,27,8-HR RUN AVG BEGIN HOUR,44201
2005-02-06,27,8-HR RUN AVG BEGIN HOUR,44201
2005-02-07,18,8-HR RUN AVG BEGIN HOUR,44201
2005-02-07,18,8-HR RUN AVG BEGIN HOUR,44201
2005-02-07,15,8-HR RUN AVG BEGIN HOUR,44201
2005-02-08,19,8-HR RUN AVG BEGIN HOUR,44201
2005-02-08,19,8-HR RUN AVG BEGIN HOUR,44201
2005-02-08,19,8-HR RUN AVG BEGIN HOUR,44201
2005-02-09,45,8-HR RUN AVG BEGIN HOUR,44201
2005-02-09,45,8-HR RUN AVG BEGIN HOUR,44201
2005-02-09,45,8-HR RUN AVG BEGIN HOUR,44201
2005-02-10,26,8-HR RUN AVG BEGIN HOUR,44201
2005-02-10,26,8-HR RUN AVG BEGIN HOUR,44201
2005-02-10,22,8-HR RUN AVG BEGIN HOUR,44201
2005-02-11,31,8-HR RUN AVG BEGIN HOUR,44201
2005-02-11,31,8-HR RUN AVG BEGIN HOUR,44201
2005-02-11,31,8-HR RUN AVG BEGIN HOUR,44201
2005-02-12,31,8-HR RUN AVG BEGIN HOUR,44201
2005-02-12,31,8-HR RUN AVG BEGIN HOUR,44201
2005-02-12,31,8-HR RUN AVG BEGIN HOUR,44201
2005-02-13,45,8-HR RUN AVG BEGIN HOUR,44201
2005-02-13,45,8-HR RUN AVG BEGIN HOUR,44201
2005-02-13,45,8-HR RUN AVG BEGIN HOUR,44201
2005-02-14,41,8-HR RUN AVG BEGIN HOUR,44201
2005-02-14,41,8-HR RUN AVG BEGIN HOUR,44201
2005-02-14,40,8-HR RUN AVG BEGIN HOUR,44201
2005-02-15,31,8-HR RUN AVG BEGIN HOUR,44201
2005-02-15,31,8-HR RUN AVG BEGIN HOUR,44201
2005-02-15,31,8-HR RUN AVG BEGIN HOUR,44201
2005-02-16,37,8-HR RUN AVG BEGIN HOUR,44201
2005-02-16,37,8-HR RUN AVG BEGIN HOUR,44201
2005-02-16,37,8-HR RUN AVG BEGIN HOUR,44201
2005-02-17,26,8-HR RUN AVG BEGIN HOUR,44201
2005-02-17,26,8-HR RUN AVG BEGIN HOUR,44201
2005-02-17,23,8-HR RUN AVG BEGIN HOUR,44201
2005-02-18,24,8-HR RUN AVG BEGIN HOUR,44201
2005-02-18,24,8-HR RUN AVG BEGIN HOUR,44201
2005-02-18,24,8-HR RUN AVG BEGIN HOUR,44201
2005-02-19,45,8-HR RUN AVG BEGIN HOUR,44201
2005-02-19,45,8-HR RUN AVG BEGIN HOUR,44201
2005-02-19,45,8-HR RUN AVG BEGIN HOUR,44201
2005-02-20,44,8-HR RUN AVG BEGIN HOUR,44201
2005-02-20,44,8-HR RUN AVG BEGIN HOUR,44201
2005-02-20,44,8-HR RUN AVG BEGIN HOUR,44201
2005-02-21,44,8-HR RUN AVG BEGIN HOUR,44201
2005-02-21,44,8-HR RUN AVG BEGIN HOUR,44201
2005-02-21,44,8-HR RUN AVG BEGIN HOUR,44201
2005-02-22,17,8-HR RUN AVG BEGIN HOUR,44201
2005-02-22,17,8-HR RUN AVG BEGIN HOUR,44201
2005-02-22,17,8-HR RUN AVG BEGIN HOUR,44201
2005-02-23,31,8-HR RUN AVG BEGIN HOUR,44201
2005-02-23,31,8-HR RUN AVG BEGIN HOUR,44201
2005-02-23,31,8-HR RUN AVG BEGIN HOUR,44201
2005-02-24,38,8-HR RUN AVG BEGIN HOUR,44201
2005-02-24,38,8-HR RUN AVG BEGIN HOUR,44201
2005-02-24,38,8-HR RUN AVG BEGIN HOUR,44201
2005-02-25,41,8-HR RUN AVG BEGIN HOUR,44201
2005-02-25,41,8-HR RUN AVG BEGIN HOUR,44201
2005-02-25,41,8-HR RUN AVG BEGIN HOUR,44201
2005-02-26,46,8-HR RUN AVG BEGIN HOUR,44201
2005-02-26,46,8-HR RUN AVG BEGIN HOUR,44201
2005-02-26,46,8-HR RUN AVG BEGIN HOUR,44201
2005-02-27,41,8-HR RUN AVG BEGIN HOUR,44201
2005-02-27,41,8-HR RUN AVG BEGIN HOUR,44201
2005-02-27,41,8-HR RUN AVG BEGIN HOUR,44201
2005-02-28,33,8-HR RUN AVG BEGIN HOUR,44201
2005-02-28,33,8-HR RUN AVG BEGIN HOUR,44201
2005-02-28,33,8-HR RUN AVG BEGIN HOUR,44201
2005-03-01,44,8-HR RUN AVG BEGIN HOUR,44201
2005-03-01,44,8-HR RUN AVG BEGIN HOUR,44201
2005-03-01,44,8-HR RUN AVG BEGIN HOUR,44201
2005-03-02,47,8-HR RUN AVG BEGIN HOUR,44201
2005-03-02,47,8-HR RUN AVG BEGIN HOUR,44201
2005-03-02,47,8-HR RUN AVG BEGIN HOUR,44201
2005-03-03,44,8-HR RUN AVG BEGIN HOUR,44201
2005-03-03,44,8-HR RUN AVG BEGIN HOUR,44201
2005-03-03,44,8-HR RUN AVG BEGIN HOUR,44201
2005-03-04,44,8-HR RUN AVG BEGIN HOUR,44201
2005-03-04,44,8-HR RUN AVG BEGIN HOUR,44201
2005-03-04,44,8-HR RUN AVG BEGIN HOUR,44201
2005-03-05,42,8-HR RUN AVG BEGIN HOUR,44201
2005-03-05,42,8-HR RUN AVG BEGIN HOUR,44201
2005-03-05,42,8-HR RUN AVG BEGIN HOUR,44201
2005-03-06,64,8-HR RUN AVG BEGIN HOUR,44201
2005-03-06,64,8-HR RUN AVG BEGIN HOUR,44201
2005-03-06,64,8-HR RUN AVG BEGIN HOUR,44201
2005-03-07,50,8-HR RUN AVG BEGIN HOUR,44201
2005-03-07,50,8-HR RUN AVG BEGIN HOUR,44201
2005-03-07,50,8-HR RUN AVG BEGIN HOUR,44201
2005-03-08,44,8-HR RUN AVG BEGIN HOUR,44201
2005-03-08,44,8-HR RUN AVG BEGIN HOUR,44201
2005-03-08,41,8-HR RUN AVG BEGIN HOUR,44201
2005-03-09,51,8-HR RUN AVG BEGIN HOUR,44201
2005-03-09,51,8-HR RUN AVG BEGIN HOUR,44201
2005-03-09,51,8-HR RUN AVG BEGIN HOUR,44201
2005-03-10,37,8-HR RUN AVG BEGIN HOUR,44201
2005-03-10,37,8-HR RUN AVG BEGIN HOUR,44201
2005-03-10,37,8-HR RUN AVG BEGIN HOUR,44201
2005-03-11,51,8-HR RUN AVG BEGIN HOUR,44201
2005-03-11,51,8-HR RUN AVG BEGIN HOUR,44201
2005-03-11,51,8-HR RUN AVG BEGIN HOUR,44201
2005-03-12,51,8-HR RUN AVG BEGIN HOUR,44201
2005-03-12,51,8-HR RUN AVG BEGIN HOUR,44201
2005-03-12,50,8-HR RUN AVG BEGIN HOUR,44201
2005-03-13,42,8-HR RUN AVG BEGIN HOUR,44201
2005-03-13,42,8-HR RUN AVG BEGIN HOUR,44201
2005-03-13,42,8-HR RUN AVG BEGIN HOUR,44201
2005-03-14,37,8-HR RUN AVG BEGIN HOUR,44201
2005-03-14,37,8-HR RUN AVG BEGIN HOUR,44201
2005-03-14,37,8-HR RUN AVG BEGIN HOUR,44201
2005-03-15,43,8-HR RUN AVG BEGIN HOUR,44201
2005-03-15,43,8-HR RUN AVG BEGIN HOUR,44201
2005-03-15,43,8-HR RUN AVG BEGIN HOUR,44201
2005-03-16,50,8-HR RUN AVG BEGIN HOUR,44201
2005-03-16,50,8-HR RUN AVG BEGIN HOUR,44201
2005-03-16,50,8-HR RUN AVG BEGIN HOUR,44201
2005-03-17,50,8-HR RUN AVG BEGIN HOUR,44201
2005-03-17,50,8-HR RUN AVG BEGIN HOUR,44201
2005-03-17,50,8-HR RUN AVG BEGIN HOUR,44201
2005-03-18,41,8-HR RUN AVG BEGIN HOUR,44201
2005-03-18,41,8-HR RUN AVG BEGIN HOUR,44201
2005-03-18,41,8-HR RUN AVG BEGIN HOUR,44201
2005-03-19,48,8-HR RUN AVG BEGIN HOUR,44201
2005-03-19,48,8-HR RUN AVG BEGIN HOUR,44201
2005-03-19,48,8-HR RUN AVG BEGIN HOUR,44201
2005-03-20,51,8-HR RUN AVG BEGIN HOUR,44201
2005-03-20,51,8-HR RUN AVG BEGIN HOUR,44201
2005-03-20,51,8-HR RUN AVG BEGIN HOUR,44201
2005-03-21,45,8-HR RUN AVG BEGIN HOUR,44201
2005-03-21,45,8-HR RUN AVG BEGIN HOUR,44201
2005-03-21,45,8-HR RUN AVG BEGIN HOUR,44201
2005-03-22,41,8-HR RUN AVG BEGIN HOUR,44201
2005-03-22,41,8-HR RUN AVG BEGIN HOUR,44201
2005-03-22,41,8-HR RUN AVG BEGIN HOUR,44201
2005-03-23,16,8-HR RUN AVG BEGIN HOUR,44201
2005-03-23,16,8-HR RUN AVG BEGIN HOUR,44201
2005-03-23,15,8-HR RUN AVG BEGIN HOUR,44201
2005-03-24,30,8-HR RUN AVG BEGIN HOUR,44201
2005-03-24,30,8-HR RUN AVG BEGIN HOUR,44201
2005-03-24,30,8-HR RUN AVG BEGIN HOUR,44201
2005-03-25,28,8-HR RUN AVG BEGIN HOUR,44201
2005-03-25,28,8-HR RUN AVG BEGIN HOUR,44201
2005-03-25,19,8-HR RUN AVG BEGIN HOUR,44201
2005-03-26,44,8-HR RUN AVG BEGIN HOUR,44201
